County,Name,Category,Address,"City, State",Phone
richmond,SKYCARE RX PHARMACY INC,(pharmacy freestanding),221 BROAD ST,"STATEN ISLAND, NEW YORK",(718) 682-1332
richmond,CVS PHARMACY # 17616,(pharmacy dme freestanding),2873 RICHMOND AVE,"STATEN ISLAND, NEW YORK",(917) 791-5852
richmond,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),7001 AMBOY RD,"STATEN ISLAND, NEW YORK",(847) 527-2207
richmond,CHEMIST ON BAY INC,(pharmacy dme freestanding),690 BAY ST,"STATEN ISLAND, NEW YORK",(718) 374-5750
richmond,OCEAN BREEZE ASSOCIATES LLC,(pharmacy dme freestanding),1817 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 987-2525
richmond,ONE STEP PHARMACY CORP,(pharmacy dme freestanding),2457 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 285-4838
richmond,VICTORY RX LLC,(pharmacy dme freestanding),395 FOREST AVE,"STATEN ISLAND, NEW YORK",(718) 720-2324
richmond,CVS PHARMACY 06058,(pharmacy dme freestanding),260 ARDEN AVE,"STATEN ISLAND, NEW YORK",(401) 765-1500
richmond,AL-BARAKAH PHARMACY,(pharmacy dme freestanding),2228 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(347) 996-0212
richmond,SUPER HEALTH PHARMACY LLC,(pharmacy dme freestanding),6390 AMBOY RD,"STATEN ISLAND, NEW YORK",(718) 867-4600
richmond,ARX PHARMACY,(pharmacy dme freestanding),316 BRADLEY AVE,"STATEN ISLAND, NEW YORK",(718) 971-1766
richmond,RICHMOND VALLEY PHARAMCY INC,(pharmacy dme freestanding),4888 ARTHUR KILL RD,"STATEN ISLAND, NEW YORK",(718) 967-9607
richmond,GIGI SPECIALTY PHARMACY CORP,(pharmacy dme freestanding),55 PAGE AVE,"STATEN ISLAND, NEW YORK",(718) 605-5550
richmond,HEALTHPLEX RX LLC,(pharmacy dme freestanding),2062 CLOVE RD,"STATEN ISLAND, NEW YORK",(917) 830-1499
richmond,TOMPKINSVILLE RX INC,(pharmacy dme freestanding),45 VICTORY BLVD,"STATEN ISLAND, NEW YORK",(718) 727-0430
richmond,B AND T WEST BRIGHTON PHARMACY INC,(pharmacy dme freestanding),702 CASTLETON AVE,"STATEN ISLAND, NEW YORK",(718) 273-7200
richmond,HYLAN MEDICINE CABINET,(pharmacy dme freestanding),1988 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 667-4300
richmond,DELCO DRUGS,(pharmacy dme freestanding),3833 RICHMOND AVE,"STATEN ISLAND, NEW YORK",(718) 984-6600
richmond,DONGAN HILLS PHARMACY INC,(pharmacy dme freestanding),1560 RICHMOND RD,"STATEN ISLAND, NEW YORK",(718) 667-7733
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),778A MANOR RD,"STATEN ISLAND, NEW YORK",(718) 761-5500
richmond,GLOBAL HEALTH PHARMACY CORP,(pharmacy dme freestanding),1424 RICHMOND AVE,"STATEN ISLAND, NEW YORK",(718) 370-1200
richmond,STOP AND SHOP PHARMACY 2595,(pharmacy dme freestanding),1351 FOREST AVE,"STATEN ISLAND, NEW YORK",(207) 885-2518
richmond,SEGUINE HEALTH INC,(pharmacy dme freestanding),27 SEGUINE AVE STE 4,"STATEN ISLAND, NEW YORK",(347) 838-6115
richmond,NORTH SHORE LIJ HEALTH SYSTEM,(pharmacy dme freestanding),475 SEAVIEW AVE,"STATEN ISLAND, NEW YORK",(718) 226-1914
richmond,RX BOX PHARMACY CORP,(pharmacy dme freestanding),3265 RICHMOND AVE,"STATEN ISLAND, NEW YORK",(718) 500-3269
richmond,HEALTH AID PHARMACY II INC,(pharmacy dme freestanding),1781 RICHMOND RD,"STATEN ISLAND, NEW YORK",(718) 668-1090
richmond,DUANE READE #352,(pharmacy dme freestanding),3155 AMBOY RD,"STATEN ISLAND, NEW YORK",(847) 527-4410
richmond,LENLAK INC,(pharmacy dme freestanding),325 NEW DORP LN,"STATEN ISLAND, NEW YORK",(718) 351-3400
richmond,TRIPHARM DRUG INC,(pharmacy dme freestanding),200 PORT RICHMOND AVE,"STATEN ISLAND, NEW YORK",(718) 816-1116
richmond,IBRAM PHARMACY INC,(pharmacy dme freestanding),1762 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 667-6777
richmond,PROCARE PHARMACY,(pharmacy dme freestanding),2391 RICHMOND AVE STE 3,"STATEN ISLAND, NEW YORK",(718) 285-8595
richmond,RIKE HOLDING GROUP INC,(pharmacy dme freestanding),1194 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 524-8127
richmond,ROSEBANK PHARMACY LLC,(pharmacy dme freestanding),500 TOMPKINS AVE,"STATEN ISLAND, NEW YORK",(718) 727-0426
richmond,BALAJI TARGEE PHARMACY CORP,(pharmacy dme freestanding),519 TARGEE ST,"STATEN ISLAND, NEW YORK",(714) 872-0720
richmond,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),2270 CLOVE RD,"STATEN ISLAND, NEW YORK",(847) 527-2207
richmond,BAY RX INC,(pharmacy dme freestanding),47 BROAD ST,"STATEN ISLAND, NEW YORK",(347) 861-0091
richmond,SMART SCRIPTS INC,(pharmacy dme freestanding),2048 VICTORY BLVD,"STATEN ISLAND, NEW YORK",(917) 830-0413
richmond,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),655 ROSSVILLE AVE,"STATEN ISLAND, NEW YORK",(847) 527-2207
richmond,CLASSIC PHARMACY INC,(pharmacy dme freestanding),1284 CLOVE RD,"STATEN ISLAND, NEW YORK",(718) 727-0022
richmond,SOUTHSHORE PHARMACY CORP,(pharmacy dme freestanding),4020 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 948-4848
richmond,ORANGE EIGHT PHARMACY LLC,(pharmacy dme freestanding),312 NEW DORP LN,"STATEN ISLAND, NEW YORK",(347) 825-3918
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),2045 FOREST AVE,"STATEN ISLAND, NEW YORK",(401) 765-1500
richmond,ROSEVIEW PHARMACY,(pharmacy dme freestanding),1077 BAY ST STE 6 # STORE,"STATEN ISLAND, NEW YORK",(718) 885-4260
richmond,MIDLAND PHARM & HLTHCARE PROD INC,(pharmacy dme freestanding),606 MIDLAND AVE,"STATEN ISLAND, NEW YORK",(718) 351-1689
richmond,NEW DORP PHARMACY CORP,(pharmacy dme freestanding),62 NEW DORP PLZ S,"STATEN ISLAND, NEW YORK",(718) 667-6668
richmond,LUCIAS PHARMACY INC,(pharmacy dme freestanding),2090 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(917) 830-0600
richmond,VITACARE PHARMACY,(pharmacy dme freestanding),260 PORT RICHMOND AVE,"STATEN ISLAND, NEW YORK",(718) 720-3710
richmond,GVM PHARMACY INC,(pharmacy dme freestanding),203 OLD TOWN RD,"STATEN ISLAND, NEW YORK",(718) 489-4994
richmond,EZMEDS PHARMA INC,(pharmacy dme freestanding),2110 RICHMOND RD STE G,"STATEN ISLAND, NEW YORK",(718) 351-7363
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),4065 AMBOY RD,"STATEN ISLAND, NEW YORK",(401) 765-1500
richmond,NARAYAN RX LLC,(pharmacy dme freestanding),150 BAY ST,"STATEN ISLAND, NEW YORK",(718) 554-7630
richmond,ANNADALE FAMILY PHARMACY INC,(pharmacy dme freestanding),831 ANNADALE RD,"STATEN ISLAND, NEW YORK",(718) 227-0710
richmond,SAND LANE DRUGS INC,(pharmacy dme freestanding),337 SAND LN,"STATEN ISLAND, NEW YORK",(347) 466-5179
richmond,CASTLETON PHARMACY CORP,(pharmacy dme freestanding),252 PORT RICHMOND AVE STE B,"STATEN ISLAND, NEW YORK",(718) 556-0942
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),250 PAGE AVE,"STATEN ISLAND, NEW YORK",(718) 966-6606
richmond,SUNNING PHARMACY INC,(pharmacy dme freestanding),2241 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(917) 565-8666
richmond,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),1759 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(847) 527-2207
richmond,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),955 MANOR RD,"STATEN ISLAND, NEW YORK",(847) 527-2207
richmond,QUICK DRUGS INC,(pharmacy dme freestanding),52 VICTORY BLVD,"STATEN ISLAND, NEW YORK",(718) 447-2050
richmond,VINE RX,(pharmacy dme freestanding),927 MANOR RD,"STATEN ISLAND, NEW YORK",(347) 407-7444
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),4055 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(401) 765-1500
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),5830 AMBOY RD,"STATEN ISLAND, NEW YORK",(718) 966-9278
richmond,THE STOP AND SHOP SUPERMARKET COMPA,(pharmacy dme freestanding),2754 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(207) 885-2518
richmond,ISMAEEL PHARMACY INC,(pharmacy dme freestanding),280 BROADWAY,"STATEN ISLAND, NEW YORK",(718) 273-6606
richmond,HENDRIX PHARMA CORP,(pharmacy dme freestanding),121 LAFAYETTE AVE,"STATEN ISLAND, NEW YORK",(718) 524-7099
richmond,NORTH HEALTH PHARMACY INC,(pharmacy dme freestanding),1720 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 682-1161
richmond,WALGREEN EASTERN CO INC # 03916,(pharmacy dme freestanding),758 ARTHUR KILL RD,"STATEN ISLAND, NEW YORK",(847) 527-2207
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),2900 VETERANS RD W,"STATEN ISLAND, NEW YORK",(401) 765-1560
richmond,EMNICO RX INC,(pharmacy dme freestanding),1440 FOREST AVE STE 5 # STORE,"STATEN ISLAND, NEW YORK",(631) 380-3800
richmond,OLD TOWN PHARMACY INC,(pharmacy dme freestanding),1250 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 815-2600
richmond,RED JACKET PHARMACY,(pharmacy dme freestanding),173 BROAD ST,"STATEN ISLAND, NEW YORK",(718) 447-4127
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),2690 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 987-9727
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),1571 FOREST AVE,"STATEN ISLAND, NEW YORK",(718) 448-8744
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),1933 VICTORY BLVD,"STATEN ISLAND, NEW YORK",(718) 447-0300
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),640 ARTHUR KILL RD,"STATEN ISLAND, NEW YORK",(718) 948-5200
richmond,CVS ALBANY LLC,(pharmacy dme freestanding),1361 HYLAN BLVD,"STATEN ISLAND, NEW YORK",(718) 979-2828
richmond,XPRESSCARE PHARMACY,(pharmacy dme freestanding),419 FOREST AVE,"STATEN ISLAND, NEW YORK",(917) 444-1588
richmond,B&T PORT RICHMOND PHARMACY INC,(pharmacy dme freestanding),251 PORT RICHMOND AVE,"STATEN ISLAND, NEW YORK",(718) 720-1111
rockland,COSTCO WHOLESALE CORPORATION,(pharmacy freestanding),50 OVERLOOK BLVD,"NANUET, NEW YORK",(845) 364-4219
rockland,J AND J PHARMACY CORPORATION,(pharmacy freestanding),39 S MAIN ST,"NEW CITY, NEW YORK",(845) 323-4368
rockland,REDI CORPORATION,(pharmacy freestanding),250 W ROUTE 59 STE 5,"NANUET, NEW YORK",(845) 507-0630
rockland,GENOA HEALTHCARE LLC,(pharmacy freestanding),140 ROUTE 303 STE C,"VALLEY COTTAGE, NEW YORK",(845) 397-1574
rockland,HILLCREST PHARMACY LLC,(pharmacy freestanding),1 HILLCREST CTR STE 110,"SPRING VALLEY, NEW YORK",(845) 356-7300
rockland,MEDWIZ PHARMACY,(pharmacy freestanding),240 N MAIN ST,"SPRING VALLEY, NEW YORK",(845) 624-5200
rockland,CVS ALBANY LLC,(pharmacy freestanding),12 W RAMAPO RD,"GARNERVILLE, NEW YORK",(914) 429-4794
rockland,DRUG MART TALLMAN INC,(pharmacy freestanding),214 ROUTE 59,"SUFFERN, NEW YORK",(845) 357-5200
rockland,PEARL RIVER CHEMISTS INC,(pharmacy freestanding),139 N MIDDLETOWN RD,"PEARL RIVER, NEW YORK",(845) 731-7777
rockland,GENOA HEALTHCARE LLC,(pharmacy freestanding),25 ROBERT PITT DR STE 101P,"MONSEY, NEW YORK",(253) 218-0830
rockland,CARE RX PHARMACY,(pharmacy freestanding),2 MAIN ST,"HAVERSTRAW, NEW YORK",(845) 392-8254
rockland,ECKERSON DRUGS INC,(pharmacy dme freestanding),287 N MAIN ST,"SPRING VALLEY, NEW YORK",(845) 352-1800
rockland,RAILROAD RX INC,(pharmacy dme freestanding),150 W RAILROAD AVE,"GARNERVILLE, NEW YORK",(845) 429-5075
rockland,RX CONSULTANT PHARMACY INC,(pharmacy dme freestanding),728C N MAIN ST STE C,"SPRING VALLEY, NEW YORK",(845) 354-9320
rockland,CVS PHAMACY 10854,(pharmacy dme freestanding),370 ROUTE 306,"MONSEY, NEW YORK",(401) 765-1500
rockland,"CVS ALBANY, L.L.C.",(pharmacy dme freestanding),143 ROUTE 303,"VALLEY COTTAGE, NEW YORK",(845) 450-4003
rockland,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),208 E ROUTE 59,"SPRING VALLEY, NEW YORK",(847) 527-2207
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),20 FILORS LN,"STONY POINT, NEW YORK",(845) 786-7392
rockland,MAPLE RX NY LLC,(pharmacy dme freestanding),59 ROUTE 59 STE 143,"MONSEY, NEW YORK",(845) 371-6464
rockland,TRUCARE PHARM OF ROCKLAND INC,(pharmacy dme freestanding),358 ROUTE 202,"POMONA, NEW YORK",(845) 364-5300
rockland,HAAS PHARMACY INC,(pharmacy dme freestanding),62 ORANGE TPKE,"SLOATSBURG, NEW YORK",(845) 753-9675
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),330 ROUTE 304,"BARDONIA, NEW YORK",(845) 623-6232
rockland,WEST NYACK PHARMACY,(pharmacy dme freestanding),117 ROCKLAND CTR,"NANUET, NEW YORK",(845) 244-0500
rockland,UPTOWN PHARMACY INC,(pharmacy dme freestanding),1581 US 202 STE 6,"POMONA, NEW YORK",(845) 356-9200
rockland,J J VALLEY DRUG INC,(pharmacy dme freestanding),96 ROUTE 59,"SPRING VALLEY, NEW YORK",(845) 459-6611
rockland,NEW CITY RX LLC,(pharmacy dme freestanding),200 E ECKERSON RD STE 170,"NEW CITY, NEW YORK",(845) 245-1131
rockland,VALLEY PHARMACY,(pharmacy dme freestanding),45 KENNEDY DR,"SPRING VALLEY, NEW YORK",(845) 414-9966
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),280 S MAIN ST,"NEW CITY, NEW YORK",(845) 639-8150
rockland,SHOPRITE PHARMACY,(pharmacy dme freestanding),26 N MIDDLETOWN RD,"PEARL RIVER, NEW YORK",(845) 735-4868
rockland,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),209 ROUTE 59,"SUFFERN, NEW YORK",(847) 527-2207
rockland,GREENBAUMS PHARMACY INC,(pharmacy dme freestanding),42 MAIN ST,"MONSEY, NEW YORK",(845) 356-9300
rockland,ROCKLAND PHARMACY INC,(pharmacy dme freestanding),24-27 ORCHARD ST STE 111,"MONSEY, NEW YORK",(845) 356-3045
rockland,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),31 CAVALRY DR,"NEW CITY, NEW YORK",(845) 634-3341
rockland,CVS PHARMACY #641,(pharmacy dme freestanding),1 ORANGEBURG CTR,"ORANGEBURG, NEW YORK",(845) 359-6100
rockland,STOP & SHOP SUPERMARKET CO #527,(pharmacy dme freestanding),101 MARKET ST E,"NANUET, NEW YORK",(207) 885-2518
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),50 SPRING VALLEY MARKET PL,"SPRING VALLEY, NEW YORK",(401) 765-1500
rockland,WAL-MART STORES EAST LP # 10-2905,(pharmacy dme freestanding),250 ROUTE 59,"SUFFERN, NEW YORK",(479) 224-9114
rockland,NEW CITY PHARMACY,(pharmacy dme freestanding),174 S MAIN ST,"NEW CITY, NEW YORK",(845) 407-0005
rockland,SUFFERN PHARMACY,(pharmacy dme freestanding),24 LAFAYETTE AVE,"SUFFERN, NEW YORK",(845) 547-2331
rockland,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),135 S LIBERTY DR,"STONY POINT, NEW YORK",(847) 527-2207
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),4120 PALISADES CENTER DR,"WEST NYACK, NEW YORK",(401) 765-1500
rockland,KOBLINS PHARMACY,(pharmacy dme freestanding),96 MAIN ST,"NYACK, NEW YORK",(845) 358-0688
rockland,DIABETIC & PRESCRIPTION CENTER INC,(pharmacy dme freestanding),296 ROUTE 59,"TALLMAN, NEW YORK",(845) 368-9708
rockland,MEDWIZ SOLUTIONS LLC,(pharmacy dme freestanding),167 ROUTE 304 STE 101,"BARDONIA, NEW YORK",(845) 624-8080
rockland,BARDONIA PHARMACY LLC,(pharmacy dme freestanding),301 ROUTE 304 STE 4,"BARDONIA, NEW YORK",(945) 507-0555
rockland,WALGREENS #16064,(pharmacy dme freestanding),81 ROUTE 303,"TAPPAN, NEW YORK",(847) 527-2207
rockland,PNY INC,(pharmacy dme freestanding),180 ROUTE 59,"SPRING VALLEY, NEW YORK",(845) 352-0490
rockland,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),16 ROUTE 59,"NYACK, NEW YORK",(847) 527-2207
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),75 N MIDDLETOWN RD,"PEARL RIVER, NEW YORK",(401) 765-1500
rockland,CVS ALBANY LLC,(pharmacy dme freestanding),5 INDIAN ROCK,"SUFFERN, NEW YORK",(401) 765-1500
saratoga,HUDSON HEADWATERS HEALTH NETWORK,(pharmacy freestanding),1305 ROUTE 9,"GANSEVOORT, NEW YORK",(806) 324-5472
saratoga,SAMARITAN HOSPITAL,(pharmacy freestanding),648 PLANK RD STE 101,"CLIFTON PARK, NEW YORK",(518) 525-5537
saratoga,WESLEY HEALTH CARE CENTER INC,(pharmacy freestanding),131 LAWRENCE ST,"SARATOGA SPRINGS, NEW YORK",(518) 691-1462
saratoga,WALGREEN CO.,(pharmacy dme freestanding),27 ROUND LAKE RD,"BALLSTON LAKE, NEW YORK",(847) 527-2207
saratoga,WALGREEN CO.,(pharmacy dme freestanding),1 PALMER AVE,"CORINTH, NEW YORK",(847) 527-2207
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),1544 CRESCENT RD,"CLIFTON PARK, NEW YORK",(518) 371-4861
saratoga,WALGREEN CO.,(pharmacy dme freestanding),41 PARK PLZ,"MECHANICVILLE, NEW YORK",(847) 527-2207
saratoga,PHARMACY ASSC OF GLENS FALLS INC,(pharmacy dme freestanding),14 COMMERCE DR,"BALLSTON SPA, NEW YORK",(401) 765-1500
saratoga,HANNAFORD BROS CO # 8380,(pharmacy dme freestanding),27 GANSEVOORT RD # 41,"SOUTH GLENS FALLS, NEW YORK",(518) 798-2847
saratoga,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),3020 ROUTE 50,"SARATOGA SPRINGS, NEW YORK",(847) 527-2207
saratoga,MAL-MART PHARMACY 10-2844,(pharmacy dme freestanding),1549 ROUTE 9,"HALFMOON, NEW YORK",(518) 373-5732
saratoga,WALGREEN EASTERN CO INC,(pharmacy dme freestanding),121 OLD ROUTE 146,"HALFMOON, NEW YORK",(847) 527-2207
saratoga,WALGREEN CO,(pharmacy dme freestanding),94 MAIN ST,"SOUTH GLENS FALLS, NEW YORK",(847) 527-2207
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),839 ROUTE 146,"CLIFTON PARK, NEW YORK",(518) 371-3700
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),34 CONGRESS ST,"SARATOGA SPRINGS, NEW YORK",(401) 765-1500
saratoga,PRICE CHOPPER PHARMACY #112,(pharmacy dme freestanding),15 PARK AVE,"CLIFTON PARK, NEW YORK",(518) 355-5000
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),26 CROSSING BLVD,"HALFMOON, NEW YORK",(518) 371-8364
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),2027 DOUBLEDAY AVE,"BALLSTON SPA, NEW YORK",(401) 765-1500
saratoga,RITE AID # 581,(pharmacy dme freestanding),90 WEST AVE,"SARATOGA SPRINGS, NEW YORK",(847) 527-2207
saratoga,EMPIRE HOME INFUSION SVC INC,(pharmacy dme freestanding),10 BLACKSMITH DR STE 2,"MALTA, NEW YORK",(518) 270-1346
saratoga,HANNAFORD SUPERMARKET & PHARM #8394,(pharmacy dme freestanding),11 TRIEBLE AVE,"BALLSTON SPA, NEW YORK",(518) 885-4672
saratoga,GOLUB CORPORATION #184,(pharmacy dme freestanding),1 KENDALL WAY,"MALTA, NEW YORK",(518) 355-5000
saratoga,HANNAFORD SMKT & PHARMACY #8391,(pharmacy dme freestanding),95 WEIBEL AVE,"SARATOGA SPRINGS, NEW YORK",(207) 885-3624
saratoga,PRICE CHOPPER PHARMACY #39,(pharmacy dme freestanding),3045 ROUTE 50,"SARATOGA SPRINGS, NEW YORK",(518) 355-5000
saratoga,CVS PHARMACY #05389,(pharmacy dme freestanding),2535 STATE ROUTE 9,"MALTA, NEW YORK",(518) 899-0018
saratoga,O'BRIEN PHARMACY,(pharmacy dme freestanding),4 FRONT ST,"BALLSTON SPA, NEW YORK",(518) 885-7330
saratoga,CVS PHARMACY #16618,(pharmacy dme freestanding),3031 ROUTE 50,"SARATOGA SPRINGS, NEW YORK",(518) 226-0578
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),653 ROUTE 9,"WILTON, NEW YORK",(518) 584-4021
saratoga,HANNAFORD SUPERMARKET & PHARM #8267,(pharmacy dme freestanding),43 ROUND LAKE RD,"BALLSTON LAKE, NEW YORK",(518) 899-2748
saratoga,HANNAFORD BROS CO # 8365,(pharmacy dme freestanding),19 CLIFTON COUNTRY RD,"CLIFTON PARK, NEW YORK",(207) 885-2518
saratoga,CVS PHARMACY #2226,(pharmacy dme freestanding),12 S CENTRAL AVE,"MECHANICVILLE, NEW YORK",(518) 664-6368
saratoga,CVS ALBANY LLC,(pharmacy dme freestanding),120 LAKE HILL RD,"BURNT HILLS, NEW YORK",(401) 765-1500
saratoga,WALMART PHARMACY 10-2056,(pharmacy dme freestanding),16 OLD GICK RD,"SARATOGA SPRINGS, NEW YORK",(518) 581-9195
saratoga,MARTIN'S FOODS OF SOUTH BURLINGTON,(pharmacy dme freestanding),3 VIA ROSSI WAY,"BALLSTON SPA, NEW YORK",(207) 885-3624
schenectady,WAL-MART STORES EAST LP # 10-2264,(pharmacy freestanding),1320 ALTAMONT AVE,"SCHENECTADY, NEW YORK",(479) 224-9114
schenectady,CVS ALBANY LLC,(pharmacy dme freestanding),1204 EASTERN AVE,"SCHENECTADY, NEW YORK",(518) 372-0250
schenectady,CVS ALBANY LLC # 17647,(pharmacy dme freestanding),204 SARATOGA RD,"SCHENECTADY, NEW YORK",(518) 387-3312
schenectady,WALGREEN CO,(pharmacy dme freestanding),1203 EASTERN AVE,"SCHENECTADY, NEW YORK",(847) 527-2207
schenectady,CVS ALBANY LLC,(pharmacy dme freestanding),2801 GUILDERLAND AVE,"ROTTERDAM, NEW YORK",(401) 765-1500
schenectady,CVS ALBANY LLC,(pharmacy dme freestanding),241 MOHAWK AVE,"SCOTIA, NEW YORK",(518) 347-2206
schenectady,CVS PHARMACY 1292,(pharmacy dme freestanding),1330 BALLTOWN RD,"NISKAYUNA, NEW YORK",(401) 765-1500
schenectady,CVS ALBANY LLC,(pharmacy dme freestanding),2037 STATE ST,"SCHENECTADY, NEW YORK",(518) 346-4546
schenectady,ALBANY COLLEGE OF PHARMACY AND HEAL,(pharmacy dme freestanding),1044 STATE ST,"SCHENECTADY, NEW YORK",(518) 694-8522
schenectady,PRICE CHOPPER PHARMACY 001,(pharmacy dme freestanding),1640 EASTERN PKWY,"SCHENECTADY, NEW YORK",(518) 355-5000
schenectady,HANNAFORD SMKT & PHARMACY #8376,(pharmacy dme freestanding),262 SARATOGA RD,"GLENVILLE, NEW YORK",(207) 885-3624
schenectady,HANNAFORD FOOD & DRUG #8320,(pharmacy dme freestanding),1400 ALTAMONT AVE,"SCHENECTADY, NEW YORK",(207) 885-2518
schenectady,CVS PHARMACY 00441,(pharmacy dme freestanding),259 SARATOGA RD,"GLENVILLE, NEW YORK",(401) 765-1500
schenectady,"LANGE, FREDERICK H INC",(pharmacy dme freestanding),2205 NOTT ST,"SCHENECTADY, NEW YORK",(518) 374-3324
schenectady,PRICE CHOPPER PHARMACY #175,(pharmacy dme freestanding),1879 ALTAMONT AVE,"SCHENECTADY, NEW YORK",(518) 355-5000
schenectady,HANNAFORD BROS CO # 8396,(pharmacy dme freestanding),3333 CONSAUL RD,"SCHENECTADY, NEW YORK",(207) 885-3624
schenectady,LI SCRIPT NORTH LLC,(pharmacy dme freestanding),526 ALTAMONT AVE,"SCHENECTADY, NEW YORK",(518) 217-5458
schenectady,CVS ALBANY LLC,(pharmacy dme freestanding),1630 CHRISLER AVE,"SCHENECTADY, NEW YORK",(518) 382-5391
schenectady,WALMART PHARMACT 10-2874,(pharmacy dme freestanding),200 DUTCH MEADOWS LN,"GLENVILLE, NEW YORK",(479) 224-9114
schenectady,PRICE CHOPPER PHARMACY #191,(pharmacy dme freestanding),442 BALLTOWN RD,"SCHENECTADY, NEW YORK",(518) 355-5000
schenectady,ELLIS NOTT STREET PHARMACY LLC,(pharmacy dme freestanding),1101 NOTT ST,"SCHENECTADY, NEW YORK",(518) 612-9645
schenectady,CVS ALBANY LLC,(pharmacy dme freestanding),428 BALLTOWN RD,"SCHENECTADY, NEW YORK",(518) 346-8670
schenectady,RITE AID #1990,(pharmacy dme freestanding),957 CURRY RD,"ROTTERDAM, NEW YORK",(847) 527-2207
schenectady,GOLUB CORPORATION #038,(pharmacy dme freestanding),290 SARATOGA RD,"SCOTIA, NEW YORK",(518) 355-5000
schoharie,WAL-MART PHARM 10-2135,(pharmacy freestanding),139 MERCHANT PL,"COBLESKILL, NEW YORK",(479) 224-9114
schoharie,MIDDLEBURGH PHARMACY INC,(pharmacy freestanding),119 MARKET ST,"MIDDLEBURGH, NEW YORK",(518) 827-7030
schoharie,GOLUB CORPORATION,(pharmacy dme freestanding),105 PLAZA LN,"COBLESKILL, NEW YORK",(518) 355-5000
schoharie,CVS ALBANY LLC,(pharmacy dme freestanding),726 E MAIN ST,"COBLESKILL, NEW YORK",(518) 234-8150
schuyler,QUINLANS PHARMACY INC,(pharmacy freestanding),336 WEST MAIN ST,"MONTOUR FALLS, NEW YORK",(607) 210-4262
schuyler,CVS ALBANY LLC,(pharmacy dme freestanding),506 S FRANKLIN ST,"WATKINS GLEN, NEW YORK",(607) 535-7350
schuyler,WALMART PHARMACY # 3221,(pharmacy dme freestanding),515 E 4TH ST,"WATKINS GLEN, NEW YORK",(479) 224-9114
seneca,WALGREENS #19876,(pharmacy dme freestanding),1929 US ROUTE 20,"WATERLOO, NEW YORK",(847) 527-2207
seneca,KPH HEALTHCARE SERVICES INC,(pharmacy dme freestanding),PO BOX 369,"OVID, NEW YORK",(315) 287-3600
seneca,WAL-MART PHARMACY 10-1705,(pharmacy dme freestanding),1860 NORTH RD,"WATERLOO, NEW YORK",(479) 224-9114
seneca,KINNEY DRUGS #65,(pharmacy dme freestanding),2085 ROUTE 5 AND 20,"SENECA FALLS, NEW YORK",(315) 287-3600
seneca,VALLEY PHARMACY,(pharmacy dme freestanding),12 W MAIN ST,"WATERLOO, NEW YORK",(315) 539-9323
